Timestamp,time band,Unix timestamp,weekday/weedend ,activity level,activity,step count,lat,lon,place name,place category,place short name,num of apps,media usage,light,num of photos,sound setting
20150302_131,1,1.43E+12,0,0,{standing still=2},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_132,1,1.43E+12,0,0,{standing still=2},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_133,1,1.43E+12,0,0,{standing still=2},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_134,1,1.43E+12,0,0,{standing still=2},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_135,1,1.43E+12,0,0.5,{standing still=1| tiliting=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,3,1,17.77622378,0,0
20150302_136,1,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,4,0,4.467741935,0,0
20150302_137,1,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,13.17142857,0,0
20150302_138,1,1.43E+12,0,0.5,{standing still=1| tiliting=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,5,0,24.33550489,0,0
20150302_139,1,1.43E+12,0,2,{standing still=1| in vehicle=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,34.75069252,0,0
20150302_140,1,1.43E+12,0,1.5,{in vehicle=1| standing still=1| tiliting=1| Unknown=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,29.85477178,0,0
20150302_141,1,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_142,1,1.43E+12,0,0,{standing still=2},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_143,1,1.43E+12,0,0,{standing still=3},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,2,0,0,0,0
20150302_144,1,1.43E+12,0,0,{standing still=2},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_145,2,1.43E+12,0,1,{tiliting=1| Unknown=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,5,0,56.0390625,0,0
20150302_146,2,1.43E+12,0,0.5,{standing still=1| Unknown=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,73.36666667,0,0
20150302_147,2,1.43E+12,0,0.666666687,{standing still=1| tiliting=2},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,98.89655172,0,0
20150302_148,2,1.43E+12,0,0.666666687,{standing still=1| tiliting=1| Unknown=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_149,2,1.43E+12,0,1.666666627,{tiliting=1| walking=2},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0.483516484,0,0
20150302_150,2,1.43E+12,0,2,{walking=2},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0.211494253,0,0
20150302_151,2,1.43E+12,0,1,{Unknown=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0.4,0,0
20150302_152,2,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_153,2,1.43E+12,0,0,{standing still=1},0,33.64363,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_154,2,1.43E+12,0,0,{standing still=1},0,33.64361,-117.84167,DBH 1600 | DBH 6011 | Mac Lab (ICS2),education | building | education,Classroom | Auditorium | Technology,2,0,0,0,0
20150302_154,2,1.43E+12,0,0,{standing still=1},0,33.64361,-117.84167,DBH 1600 | DBH 6011 | Mac Lab (ICS2),education | building | education,Classroom | Auditorium | Technology,2,0,0,0,0
20150302_155,2,1.43E+12,0,0,{standing still=1},0,33.643612,-117.8417,DBH 1600 | DBH 6011 | Mac Lab (ICS2),education | building | education,Classroom | Auditorium | Technology,1,0,0,0,0
20150302_156,2,1.43E+12,0,0,{standing still=1},0,33.643574,-117.84182,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_157,2,1.43E+12,0,0,{standing still=1},0,33.643616,-117.84164,DBH 1600 | DBH 6011 | ΔΣΠ - Pi Sigma - Pledge Meeting,education | building | education,Classroom | Auditorium | Classroom,1,0,0,0,0
20150302_158,2,1.43E+12,0,0,{standing still=3},0,33.643597,-117.84182,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_159,2,1.43E+12,0,0,{standing still=3},0,33.64364,-117.8414,DAT Lab | UCI IEEE Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_160,2,1.43E+12,0,0,{standing still=2},0,33.643593,-117.84177,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_161,2,1.43E+12,0,0,{standing still=1},0,33.643612,-117.84161,DBH 1600 | DBH 6011 | ΔΣΠ - Pi Sigma - Pledge Meeting,education | building | education,Classroom | Auditorium | Classroom,1,0,209,0,0
20150302_162,2,1.43E+12,0,0,{standing still=1},0,33.643524,-117.841866,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_163,2,1.43E+12,0,0,{standing still=1},0,33.643597,-117.841774,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_164,2,1.43E+12,0,0,{standing still=1},0,33.643528,-117.84188,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_165,2,1.43E+12,0,0,{standing still=1},0,33.643585,-117.84172,DBH 1600 | DBH 6011 | Mac Lab (ICS2),education | building | education,Classroom | Auditorium | Technology,1,0,0,0,0
20150302_166,2,1.43E+12,0,0,{standing still=2},0,33.643528,-117.841896,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_167,2,1.43E+12,0,0,{standing still=2},0,33.6435,-117.841835,DBH 6011 | ISTC for Social Computing | DBH 1600,building | education | education,Auditorium | Lab | Classroom,4,0,138.0080321,0,0
20150302_168,2,1.43E+12,0,0,{standing still=2},0,33.643726,-117.841095,Eom Cubicle | UCI IEEE Lab | Warner Music Group Room (EH 1200),education | education | building,Lab | Lab | Auditorium,6,0,107.344697,0,0
20150302_169,2,1.43E+12,0,1,{tiliting=1| Unknown=2},0,33.64352,-117.84168,DBH 6011 | DBH 1600 | ISTC for Social Computing,building | education | education,Auditorium | Classroom | Lab,2,0,101.3465347,0,0
20150302_170,2,1.43E+12,0,1,{tiliting=1| Unknown=2},0,33.643646,-117.84158,DBH 1600 | DBH 6011 | ΔΣΠ - Pi Sigma - Pledge Meeting,education | building | education,Classroom | Auditorium | Classroom,3,0,35.88933602,0,0
20150302_171,2,1.43E+12,0,0.5,{standing still=1| Unknown=1},0,33.645832,-117.84085,Einstein | Phoenix Food Court | The Tents,food | shops | parks_outdoors,Bagels | Food Court | Scenic Lookout,1,0,4296.523404,0,0
20150302_172,2,1.43E+12,0,0,{standing still=1},0,33.645844,-117.84086,Einstein | The Tents | Phoenix Food Court,food | parks_outdoors | shops,Bagels | Scenic Lookout | Food Court,1,0,0.5,0,0
20150302_173,2,1.43E+12,0,1.5,{standing still=1| in vehicle=1| tiliting=2},0,33.64584,-117.84084,Einstein | The Tents | Phoenix Food Court,food | parks_outdoors | shops,Bagels | Scenic Lookout | Food Court,4,0,46.50724638,0,0
20150302_174,2,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.645954,-117.84094,The Tents | Phoenix Food Court | SSH 100,parks_outdoors | shops | education,Scenic Lookout | Food Court | Science,1,0,0.769230769,0,0
20150302_175,2,1.43E+12,0,0,{standing still=3},0,33.645885,-117.84089,The Tents | Einstein | Phoenix Food Court,parks_outdoors | food | shops,Scenic Lookout | Bagels | Food Court,1,0,0,0,0
20150302_176,2,1.43E+12,0,0,{standing still=3},0,33.64545,-117.84088,Einstein Bros Bagels | Tortilla Fresca | Phoenix Food Court,food | food | shops,Bagels | Burritos | Food Court,1,0,7.309794989,0,0
20150302_177,2,1.43E+12,0,1.200000048,{tiliting=3| walking=1| Unknown=1},0,33.643574,-117.84098,Heart to Heart Training Club | UCI IEEE Lab | Center for Digital Transformation Idea Exchange,education | education | event,Classroom | Lab | Conference,3,0,1018.988294,0,0
20150302_178,2,1.43E+12,0,1.200000048,{tiliting=3| walking=1| Unknown=1},0,33.643436,-117.84179,DBH 6011 | ISTC for Social Computing | DBH 1433 Classrom,building | education | education,Auditorium | Lab | Classroom,1,0,0.381944444,0,0
20150302_179,2,1.43E+12,0,1,{Unknown=1},0,33.643574,-117.84162,DBH 1600 | DBH 6011 | ΔΣΠ - Pi Sigma - Pledge Meeting,education | building | education,Classroom | Auditorium | Classroom,1,0,0,0,0
20150302_180,2,1.43E+12,0,0,{standing still=2},0,33.64353,-117.84191,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_181,2,1.43E+12,0,0,{standing still=2},0,33.643623,-117.84137,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_182,2,1.43E+12,0,0,{standing still=2},0,33.643612,-117.84164,DBH 1600 | DBH 6011 | ΔΣΠ - Pi Sigma - Pledge Meeting,education | building | education,Classroom | Auditorium | Classroom,1,0,0,0,0
20150302_183,2,1.43E+12,0,0,{standing still=2},0,33.643517,-117.8418,DBH 6011 | DBH 1600 | ISTC for Social Computing,building | education | education,Auditorium | Classroom | Lab,1,0,0,0,0
20150302_184,2,1.43E+12,0,0,{standing still=2},0,33.643642,-117.84133,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_185,2,1.43E+12,0,0,{standing still=2},0,33.643528,-117.841805,DBH 6011 | DBH 1600 | ISTC for Social Computing,building | education | education,Auditorium | Classroom | Lab,1,0,0,0,0
20150302_186,2,1.43E+12,0,0,{standing still=2},0,33.64352,-117.84186,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_187,2,1.43E+12,0,0,{standing still=2},0,33.64352,-117.84184,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_188,2,1.43E+12,0,0,{standing still=2},0,33.64353,-117.84182,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_189,2,1.43E+12,0,0,{standing still=2},0,33.64359,-117.84157,DBH 1600 | ΔΣΠ - Pi Sigma - Pledge Meeting | DBH 6011,education | education | building,Classroom | Classroom | Auditorium,1,0,0,0,0
20150302_190,2,1.43E+12,0,0.5,{standing still=1| tiliting=1},0,33.643627,-117.84137,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_191,2,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.643604,-117.84144,Java City Kiosk | UCI IEEE Lab | DAT Lab,food | education | education,Café | Lab | Lab,1,0,0,0,0
20150302_192,2,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.643627,-117.84135,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_193,2,1.43E+12,0,0,{standing still=2},0,33.6436,-117.84146,DBH 1600 | Java City Kiosk | UCI IEEE Lab,education | food | education,Classroom | Café | Lab,1,0,0,0,0
20150302_194,2,1.43E+12,0,0,{standing still=1},0,33.643616,-117.84153,DBH 1600 | ΔΣΠ - Pi Sigma - Pledge Meeting | DAT Lab,education | education | education,Classroom | Classroom | Lab,1,0,0,0,0
20150302_195,2,1.43E+12,0,0,{standing still=2},0,33.643566,-117.841774,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_196,2,1.43E+12,0,0,{standing still=2},0,33.643604,-117.84158,DBH 1600 | ΔΣΠ - Pi Sigma - Pledge Meeting | DBH 6011,education | education | building,Classroom | Classroom | Auditorium,1,0,0,0,0
20150302_197,2,1.43E+12,0,0.400000006,{standing still=3| tiliting=2},0,33.64361,-117.84132,UCI IEEE Lab | Java City Kiosk | DAT Lab,education | food | education,Lab | Café | Lab,1,0,0,0,0
20150302_198,2,1.43E+12,0,0,{standing still=2},0,33.64362,-117.84142,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_199,2,1.43E+12,0,0,{standing still=2},0,33.643593,-117.84175,DBH 1600 | DBH 6011 | Mac Lab (ICS2),education | building | education,Classroom | Auditorium | Technology,1,0,0,0,0
20150302_200,2,1.43E+12,0,0,{standing still=2},0,33.643574,-117.84182,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_201,2,1.43E+12,0,0,{standing still=2},0,33.643517,-117.84188,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_202,2,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},-2147483648,33.643574,-117.84182,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,1.3125,0,0
20150302_203,2,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.643616,-117.84152,DBH 1600 | ΔΣΠ - Pi Sigma - Pledge Meeting | DAT Lab,education | education | education,Classroom | Classroom | Lab,1,0,0,0,0
20150302_204,2,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.643517,-117.841896,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_205,2,1.43E+12,0,0,{standing still=2},0,33.64363,-117.84132,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_206,2,1.43E+12,0,0,{standing still=1},158,33.64391,-117.84133,DAT Lab | Eom Cubicle | Warner Music Group Room (EH 1200),education | education | building,Lab | Lab | Auditorium,1,0,26.01886792,0,0
20150302_207,2,1.43E+12,0,0.666666687,{standing still=1| tiliting=1| Unknown=1},0,33.64389,-117.84144,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_208,2,1.43E+12,0,0,{standing still=1},0,33.643867,-117.84143,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_209,2,1.43E+12,0,0,{standing still=2},0,33.643898,-117.84142,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_210,2,1.43E+12,0,0,{standing still=2},0,33.643875,-117.841415,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_211,2,1.43E+12,0,0,{standing still=2},0,33.64389,-117.84139,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_212,2,1.43E+12,0,0,{standing still=1},0,33.643883,-117.84143,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_213,2,1.43E+12,0,0,{standing still=1},0,33.643887,-117.841415,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_214,2,1.43E+12,0,0.400000006,{standing still=3| tiliting=2},0,33.643875,-117.84142,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,2,0,170.4354839,0,0
20150302_215,2,1.43E+12,0,2.666666746,{standing still=1| in vehicle=2},0,33.64388,-117.8414,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,2,0,162.8205128,0,0
20150302_216,2,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.64387,-117.84143,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,2,0,206.4285714,0,0
20150302_217,3,1.43E+12,0,0,{standing still=2},0,33.643883,-117.84141,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_218,3,1.43E+12,0,1,{Unknown=1},0,33.643883,-117.8414,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_219,3,1.43E+12,0,0.5,{standing still=1| Unknown=1},0,33.643887,-117.8414,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_220,3,1.43E+12,0,0.5,{standing still=1| Unknown=1},0,33.643887,-117.84144,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_221,3,1.43E+12,0,0,{standing still=1},0,33.64388,-117.841446,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_222,3,1.43E+12,0,0.5,{standing still=1| Unknown=1},0,33.64391,-117.84139,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_223,3,1.43E+12,0,0.5,{standing still=1| Unknown=1},0,33.6439,-117.84139,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_224,3,1.43E+12,0,1,{Unknown=1},0,33.643883,-117.84142,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_225,3,1.43E+12,0,0.5,{standing still=1| Unknown=1},0,33.643906,-117.841415,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_226,3,1.43E+12,0,0,{standing still=1},0,33.64389,-117.84141,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_227,3,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.643887,-117.84137,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_228,3,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.64389,-117.841446,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_229,3,1.43E+12,0,0.5,{standing still=1| tiliting=1},0,33.643894,-117.84143,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_230,3,1.43E+12,0,0.5,{standing still=1| tiliting=1},0,33.643875,-117.841484,DAT Lab | DBH 1600 | Eom Cubicle,education | education | education,Lab | Classroom | Lab,1,0,0,0,0
20150302_231,3,1.43E+12,0,1,{Unknown=1},0,33.643883,-117.84146,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_232,3,1.43E+12,0,1.200000048,{in vehicle=1| standing still=2| tiliting=2},0,33.643894,-117.841415,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_233,3,1.43E+12,0,0.5,{standing still=3| tiliting=3},0,33.64387,-117.84148,DAT Lab | Eom Cubicle | DBH 1600,education | education | education,Lab | Lab | Classroom,3,0,228,0,0
20150302_234,3,1.43E+12,0,0,{standing still=2},0,33.643867,-117.84144,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,2,0,223.7580645,0,0
20150302_235,3,1.43E+12,0,0,{standing still=2},0,33.643867,-117.84143,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,265.0454545,0,0
20150302_236,3,1.43E+12,0,0,{standing still=2},0,33.643845,-117.84146,DAT Lab | Eom Cubicle | DBH 1600,education | education | education,Lab | Lab | Classroom,1,0,270.82,0,0
20150302_237,3,1.43E+12,0,0.5,{standing still=1| Unknown=1},0,33.643867,-117.84145,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,2,0,122.2142857,0,0
20150302_238,3,1.43E+12,0,0,{standing still=2},0,33.643883,-117.84142,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,257.2727273,0,0
20150302_239,3,1.43E+12,0,0,{standing still=2},0,33.6439,-117.84141,DAT Lab | Eom Cubicle | UCI IEEE Lab,education | education | education,Lab | Lab | Lab,1,0,0,0,0
20150302_240,3,1.43E+12,0,0.666666687,{standing still=1| tiliting=1| Unknown=1},160,33.643528,-117.84193,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_241,3,1.43E+12,0,2,{walking=1},0,33.64357,-117.84184,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_242,3,1.43E+12,0,0,{standing still=1},0,33.643623,-117.841415,DAT Lab | UCI IEEE Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_243,3,1.43E+12,0,0,{standing still=1},0,33.643642,-117.841324,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_244,3,1.43E+12,0,0.5,{standing still=1| Unknown=1},38,33.64358,-117.84177,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_245,3,1.43E+12,0,0.5,{standing still=1| Unknown=1},157,33.643505,-117.84177,DBH 6011 | DBH 1600 | ISTC for Social Computing,building | education | education,Auditorium | Classroom | Lab,1,0,0,0,0
20150302_246,3,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},38,33.643517,-117.8419,DBH 6011 | Mac Lab (ICS2) | DBH 1433 Classrom,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_247,3,1.43E+12,0,0.333333343,{standing still=2| tiliting=1},0,33.643517,-117.84188,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_248,3,1.43E+12,0,0,{standing still=1},0,33.643528,-117.841896,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_249,3,1.43E+12,0,0,{standing still=2},0,33.643627,-117.84144,DAT Lab | DBH 1600 | UCI IEEE Lab,education | education | education,Lab | Classroom | Lab,1,0,0,0,0
20150302_250,3,1.43E+12,0,0,{standing still=2},0,33.6436,-117.8415,DBH 1600 | ΔΣΠ - Pi Sigma - Pledge Meeting | DAT Lab,education | education | education,Classroom | Classroom | Lab,1,0,0,0,0
20150302_251,3,1.43E+12,0,0,{standing still=2},0,33.643627,-117.84132,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_252,3,1.43E+12,0,0,{standing still=2},0,33.64361,-117.84141,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_253,3,1.43E+12,0,0,{standing still=2},0,33.64363,-117.84131,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_254,3,1.43E+12,0,0,{standing still=2},0,33.64361,-117.84166,DBH 1600 | DBH 6011 | Mac Lab (ICS2),education | building | education,Classroom | Auditorium | Technology,1,0,0,0,0
20150302_255,3,1.43E+12,0,0,{standing still=2},0,33.643566,-117.8418,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_256,3,1.43E+12,0,0,{standing still=2},0,33.64364,-117.84134,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_257,3,1.43E+12,0,0,{standing still=2},0,33.643623,-117.841415,DAT Lab | UCI IEEE Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_258,3,1.43E+12,0,0,{standing still=2},0,33.64362,-117.84152,DBH 1600 | ΔΣΠ - Pi Sigma - Pledge Meeting | DAT Lab,education | education | education,Classroom | Classroom | Lab,1,0,0,0,0
20150302_259,3,1.43E+12,0,0,{standing still=2},0,33.64357,-117.84175,DBH 6011 | DBH 1600 | Mac Lab (ICS2),building | education | education,Auditorium | Classroom | Technology,1,0,0,0,0
20150302_260,3,1.43E+12,0,0,{standing still=2},0,33.64352,-117.84192,DBH 6011 | Mac Lab (ICS2) | DBH 1600,building | education | education,Auditorium | Technology | Classroom,1,0,0,0,0
20150302_261,3,1.43E+12,0,0,{standing still=1},0,33.643616,-117.8414,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_262,3,1.43E+12,0,0,{standing still=3},0,33.64359,-117.84173,DBH 1600 | DBH 6011 | Mac Lab (ICS2),education | building | education,Classroom | Auditorium | Technology,1,0,0,0,0
20150302_263,3,1.43E+12,0,0,{standing still=1},0,33.643623,-117.84135,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_264,3,1.43E+12,0,0,{standing still=1},64,33.643627,-117.84124,UCI IEEE Lab | DAT Lab | Java City Kiosk,education | education | food,Lab | Lab | Café,1,0,0,0,0
20150302_265,3,1.43E+12,0,0.75,{standing still=1| tiliting=2| Unknown=1},119,33.64349,-117.84162,ΔΣΠ - Pi Sigma - Pledge Meeting | ISTC for Social Computing | DBH 1600,education | education | education,Classroom | Lab | Classroom,1,0,0,0,0
